Transaction ID,Date,Customer ID,Revenue ($),Cost ($),Region,Data Source,Revenue Category,Customer Type
3128,2023-09-25,3977,226.22,78.44,Seattle,BigQuery,Management Fee,Homeowner
3129,2024-07-02,2251,,48.25,New York,BigQuery,Management Fee,Other
3130,2023-03-15,1193,263.82,170.89,Los Angeles,RDS,Placement Fee,Homeowner
3131,2024-05-22,1529,239.76,,Los Angeles,BigQuery,Management Fee,Other
3132,2023-03-14,3892,249.97,146.22,Dallas,BigQuery,Management Fee,Other
3133,2023-11-04,2266,70.4,46.3,Miami,RDS,In-Home Service,Other
3134,2023-07-18,4460,212.73,152.92,Miami,Google Sheets,Management Fee,Homeowner
3135,2023-05-10,4347,390.42,205.46,Dallas,Excel,In-Home Service,Other
3136,2024-07-25,2473,216.01,145.58,Seattle,RDS,Management Fee,Resident
3137,2024-09-06,1638,371.83,167.65,Los Angeles,RDS,In-Home Service,Resident
3138,2024-05-01,2610,216.27,87.92,Dallas,Google Sheets,In-Home Service,Resident
3139,2023-05-31,2597,240.46,94.66,Miami,Excel,Placement Fee,Homeowner
3140,2024-10-30,3525,303.75,145.63,Seattle,BigQuery,Management Fee,Other
3141,2023-07-25,3527,477.81,151.91,Miami,Google Sheets,Management Fee,Resident
3142,2023-06-28,3335,98.99,43.7,Seattle,Excel,Management Fee,Other
3143,2023-07-16,1697,64.81,40.58,Miami,RDS,In-Home Service,Homeowner
3144,2023-03-30,4761,323.58,201.9,New York,Excel,Placement Fee,Homeowner
3145,2024-03-09,3045,477.09,160.67,Bay Area,Google Sheets,Other,Resident
3146,2023-07-02,2701,495.38,219.8,Seattle,BigQuery,In-Home Service,Homeowner
3147,2023-07-28,3742,267.87,156.64,Seattle,Excel,Other,Homeowner
3148,2024-05-07,1539,260.64,119.71,Seattle,Excel,In-Home Service,Other
3149,2023-05-10,1329,340.23,173.18,Bay Area,RDS,In-Home Service,Other
3150,2024-10-26,1469,300.04,196.95,Bay Area,Excel,Management Fee,Resident
3151,2023-01-13,4830,335.34,102.16,Miami,RDS,In-Home Service,Resident
3152,2024-09-25,3896,443.3,194.25,Los Angeles,Google Sheets,In-Home Service,Other
3153,2023-04-16,1533,385.84,143.22,New York,BigQuery,Placement Fee,Homeowner
3154,2024-01-10,2962,273.59,99.53,Miami,Google Sheets,Management Fee,Resident
3155,2024-08-04,1466,257.84,200.99,Seattle,Excel,Placement Fee,Other
3156,2024-12-07,4024,337.82,164.95,Seattle,Excel,Other,Homeowner
3157,2024-11-28,3467,255.07,143.74,New York,RDS,Management Fee,Homeowner
3158,2023-04-09,4679,256.0,170.73,Miami,RDS,Placement Fee,Homeowner
3159,2024-08-16,4193,57.34,18.56,Dallas,Google Sheets,Management Fee,Resident
3160,2024-08-09,1761,128.33,53.96,Los Angeles,Google Sheets,Management Fee,Resident
3161,2023-07-11,2005,269.83,193.22,Bay Area,Google Sheets,Other,Other
3162,2023-11-21,1890,420.19,,Los Angeles,BigQuery,In-Home Service,Other
3163,2024-12-26,3355,175.43,85.34,Dallas,RDS,Other,Other
3164,2024-04-11,2955,285.19,139.01,Miami,Google Sheets,Placement Fee,Other
3165,2024-01-02,3971,,139.24,Miami,RDS,Management Fee,Other
3166,2023-11-14,3381,97.16,43.48,Seattle,Google Sheets,In-Home Service,Resident
3167,2023-05-24,1953,,172.54,New York,BigQuery,Placement Fee,Homeowner
3168,2024-01-19,2443,434.6,186.34,Miami,RDS,Other,Homeowner
3169,2023-08-04,4397,85.32,42.12,Dallas,RDS,Management Fee,Resident
3170,2023-12-27,4069,373.9,121.93,Miami,RDS,Other,Homeowner
3171,2023-11-20,2672,206.41,111.33,Miami,RDS,Management Fee,Resident
3172,2023-01-15,3836,497.68,333.45,Dallas,BigQuery,Management Fee,Homeowner
3173,2023-08-05,1831,186.08,103.62,Bay Area,Google Sheets,In-Home Service,Homeowner
3174,2024-05-06,1843,157.43,52.89,Los Angeles,BigQuery,Other,Other
3175,2024-06-30,4644,305.55,158.91,Miami,RDS,Placement Fee,Resident
3176,2023-07-02,3297,425.81,278.67,Los Angeles,Excel,Management Fee,Homeowner
3177,2023-09-27,4166,136.63,44.96,Los Angeles,BigQuery,Management Fee,Resident
3178,2024-04-11,2319,,121.82,Seattle,Excel,Placement Fee,Resident
3179,2024-09-03,1183,77.63,37.67,Bay Area,RDS,Placement Fee,Other
3180,2024-06-02,2283,463.52,184.24,Los Angeles,RDS,Placement Fee,Other
3181,2024-06-25,3846,86.48,66.36,Seattle,BigQuery,Placement Fee,Other
3182,2024-04-11,2690,461.4,,Dallas,Excel,Other,Homeowner
3183,2023-11-01,3233,270.86,120.17,Dallas,BigQuery,Management Fee,Homeowner
3184,2023-05-24,2432,251.64,164.17,Dallas,BigQuery,In-Home Service,Homeowner
3185,2023-04-21,4140,487.99,237.88,New York,BigQuery,Placement Fee,Homeowner
3186,2023-08-20,3885,495.67,181.44,New York,RDS,In-Home Service,Other
3187,2024-11-21,2796,342.58,143.41,Dallas,Google Sheets,In-Home Service,Resident
3188,2024-08-06,1626,107.2,66.61,Dallas,Excel,In-Home Service,Resident
3189,2024-12-22,3906,277.78,90.54,Seattle,Google Sheets,Other,Resident
3190,2024-08-14,3055,,,Bay Area,Google Sheets,Placement Fee,Homeowner
3191,2024-05-14,4336,281.5,113.77,Bay Area,RDS,In-Home Service,Homeowner
3192,2024-08-17,1782,306.27,122.68,Seattle,RDS,In-Home Service,Homeowner
3193,2024-07-07,2507,58.43,37.48,Seattle,RDS,Management Fee,Resident
3194,2023-09-30,2784,370.05,263.81,New York,BigQuery,Placement Fee,Homeowner
3195,2024-12-03,4688,370.58,243.82,Miami,RDS,Other,Resident
3196,2023-06-22,1774,101.96,63.51,Los Angeles,RDS,Placement Fee,Homeowner
3197,2023-01-07,2759,306.61,232.48,New York,RDS,Placement Fee,Resident
3198,2023-06-04,2863,305.76,100.66,New York,RDS,Placement Fee,Homeowner
3199,2024-06-05,2006,357.1,137.03,Dallas,Google Sheets,Placement Fee,Other
3200,2024-06-29,4442,88.43,44.85,New York,Google Sheets,Management Fee,Homeowner
3201,2024-07-01,4854,331.93,161.39,New York,RDS,In-Home Service,Resident
3202,2024-06-01,1676,176.34,89.76,Los Angeles,Google Sheets,Management Fee,Resident
3203,2023-08-03,4154,278.15,112.16,Miami,RDS,Other,Resident
3204,2023-05-14,2830,398.0,149.15,Bay Area,Excel,In-Home Service,Other
3205,2023-10-12,4717,367.54,203.84,Dallas,BigQuery,Placement Fee,Other
3206,2023-05-06,1210,103.51,79.08,New York,RDS,Management Fee,Resident
3207,2024-03-14,2336,316.03,156.75,New York,Google Sheets,Placement Fee,Resident
3208,2024-11-16,2627,486.1,156.37,Bay Area,BigQuery,Placement Fee,Resident
3209,2023-06-01,2360,120.55,78.73,Seattle,Google Sheets,Other,Homeowner
3210,2023-11-27,1489,433.81,193.29,Los Angeles,Excel,In-Home Service,Resident
3211,2024-06-21,2426,366.15,154.72,Bay Area,Excel,Other,Homeowner
3212,2024-01-18,3686,398.3,184.07,Miami,BigQuery,Other,Other
3213,2023-04-25,1190,176.88,117.08,Bay Area,Excel,In-Home Service,Other
3214,2024-04-26,3718,179.55,127.37,Dallas,RDS,Other,Resident
3215,2023-10-11,1842,457.71,271.89,Dallas,Excel,In-Home Service,Other
3216,2023-03-16,1334,211.92,97.75,Los Angeles,Google Sheets,Other,Homeowner
3217,2023-06-15,4593  ,78.36,35.67,Seattle,RDS,Management Fee,Homeowner
3218,2023-07-08,2642,320.27,115.99,New York,Google Sheets,In-Home Service,Resident
3219,2023-03-19,2110,106.17,81.4,Dallas,BigQuery,Placement Fee,Resident
3220,2024-08-24,1578,408.47,252.87,Miami,BigQuery,Other,Other
3221,2024-11-18,1061,338.79,106.21,Los Angeles,BigQuery,Other,Resident
3222,2023-01-21,1386,443.63,280.01,Dallas,Google Sheets,In-Home Service,Resident
3223,2024-07-19,2169,,211.1,Miami,Google Sheets,Other,Resident
3224,2023-07-03,3200,100.45,78.98,New York,BigQuery,Other,Homeowner
3225,2023-08-10,1618,221.48,157.15,Bay Area,Google Sheets,In-Home Service,Other
3226,2023-11-24,2683,398.55,153.7,New York,BigQuery,In-Home Service,Resident
3227,2023-06-28,3745,237.8,156.96,Miami,BigQuery,Other,Resident
3228,2023-04-22,4420,487.56,264.64,New York,Google Sheets,In-Home Service,Resident
3229,2024-12-26,2877,381.08,149.96,Los Angeles,RDS,Other,Homeowner
3230,2023-02-28,3225,56.97,36.99,Dallas,BigQuery,Other,Homeowner
3231,2023-11-23,4960,445.99,255.86,Seattle,Excel,Other,Resident
3232,2024-09-12,3894,95.36,30.06,Seattle,RDS,Placement Fee,Other
3233,2024-10-30,1486,113.24,70.58,Miami,RDS,In-Home Service,Homeowner
3234,2023-07-10,4849,380.52,234.97,Miami,RDS,Placement Fee,Resident
3235,2023-07-19,4732,,163.42,Miami,RDS,Management Fee,Other
3236,2023-11-08,4318,291.36,138.25,Dallas,BigQuery,Management Fee,Resident
3237,2024-12-08,2277,180.07,106.77,Seattle,BigQuery,Other,Other
3238,2023-02-04,3547,208.09,76.87,Seattle,BigQuery,Placement Fee,Homeowner
3239,2024-01-14,1540,204.3,148.4,Los Angeles,Excel,Other,Other
3240,2024-01-22,4423,197.01,61.81,Los Angeles,BigQuery,Other,Homeowner
3241,2023-08-25,2535,159.31,55.98,Bay Area,BigQuery,Other,Homeowner
3242,2024-09-07,4849,323.99,116.01,Dallas,Excel,Other,Other
3243,2024-06-02,3060,455.18,256.75,Miami,BigQuery,Other,Homeowner
3244,2023-10-10,4630,188.19,114.81,Los Angeles,Google Sheets,Management Fee,Other
3245,2023-01-01,1150,134.01,67.26,Bay Area,Google Sheets,In-Home Service,Other
3246,2024-04-08,2073,427.36,189.89,Bay Area,BigQuery,In-Home Service,Homeowner
3247,2023-08-18,2238,383.8,270.45,Seattle,RDS,In-Home Service,Homeowner
3248,2023-06-21,1990,468.88,156.67,Dallas,BigQuery,Management Fee,Homeowner
3249,2023-03-28,3691,124.48,54.79,Dallas,Excel,Placement Fee,Homeowner
3250,2024-07-06,1371,114.91,36.72,New York,RDS,Management Fee,Homeowner
3251,2023-05-03,2136,293.64,90.13,Miami,Excel,Management Fee,Resident
3252,2023-10-25,3299,326.5,,Dallas,Google Sheets,Placement Fee,Resident
3253,2024-11-20,4412,266.08,105.74,New York,Excel,Other,Resident
3254,2024-07-28,3100,319.53,138.73,Miami,BigQuery,Other,Resident
3255,2024-04-28,2153,131.17,93.19,Dallas,Google Sheets,Other,Resident
3256,2023-06-14,4907,265.83,101.41,Seattle,RDS,Placement Fee,Other
3257,2024-11-29,1192,346.14,238.88,New York,BigQuery,Management Fee,Homeowner
3258,2024-01-18,3638,244.72,156.02,Bay Area,Google Sheets,Management Fee,Resident
3259,2023-07-28,2080,355.75,164.79,Dallas,RDS,Placement Fee,Other
3260,2024-03-07,3144,253.04,145.06,Dallas,Google Sheets,Other,Other
3261,2024-01-24,1197,200.12,104.51,Seattle,RDS,Placement Fee,Resident
3262,2024-07-13,4718,186.62,67.97,Los Angeles,RDS,Management Fee,Resident
3263,2023-08-12,3194,234.91,177.03,Miami,Excel,In-Home Service,Resident
3264,2023-01-03,4755,,35.32,Los Angeles,BigQuery,In-Home Service,Resident
3265,2024-01-07,2598,,259.66,Bay Area,RDS,In-Home Service,Other
3266,2024-11-17,2600,430.3,306.34,Los Angeles,RDS,Other,Homeowner
3267,2024-03-21,4366,209.58,71.23,Bay Area,Excel,Other,Homeowner
3268,2024-09-02,3770,70.71,28.54,Miami,RDS,Other,Other
3269,2023-04-26,4692,494.05,184.1,Seattle,RDS,Other,Resident
3270,2023-09-27,4865,168.66,120.66,Bay Area,Google Sheets,Placement Fee,Homeowner
3271,2024-03-22,1683,106.98,,Miami,BigQuery,In-Home Service,Resident
3272,2024-01-03,4083,216.39,122.04,New York,Excel,In-Home Service,Homeowner
3273,2023-09-10,4989,382.35,134.62,Seattle,Excel,Other,Homeowner
3274,2023-11-13,1332,182.26,67.04,Los Angeles,RDS,Other,Homeowner
3275,2024-02-19,2243,308.62,218.12,Los Angeles,RDS,Placement Fee,Other
3276,2023-04-05,2421,237.0,181.21,Bay Area,Excel,Placement Fee,Resident
3277,2023-01-24,2365,102.99,41.17,Dallas,RDS,Placement Fee,Homeowner
3278,2024-09-19,2821,198.63,60.7,New York,RDS,In-Home Service,Homeowner
3279,2024-10-24,3559,376.19,175.11,Dallas,Google Sheets,In-Home Service,Homeowner
3280,2023-02-19,3219,325.4,102.58,New York,Excel,In-Home Service,Resident
3281,2024-05-16,2491,103.9,74.18,Seattle,RDS,In-Home Service,Homeowner
3282,2024-12-18,2771,123.5,67.4,Los Angeles,BigQuery,Placement Fee,Other
3283,2024-05-12,3010,338.33,210.08,Miami,RDS,Other,Homeowner
3284,2023-12-01,4237,416.04,210.41,New York,Google Sheets,In-Home Service,Homeowner
3285,2023-03-20,4770,207.26,97.98,Seattle,Google Sheets,Placement Fee,Other
3286,2024-08-04,4241,317.89,130.68,Bay Area,Excel,Other,Resident
3287,2023-01-27,3611,126.79,86.88,New York,Google Sheets,Management Fee,Resident
3288,2023-09-28,3559,190.12,123.15,Bay Area,Google Sheets,Other,Homeowner
3289,2024-07-15,4902,59.12,28.4,Seattle,BigQuery,Management Fee,Resident
3290,2023-09-04,2212,395.72,182.25,Miami,Google Sheets,Management Fee,Other
3291,2024-08-13,2143,230.45,69.28,Los Angeles,RDS,In-Home Service,Resident
3292,2024-01-22,1104,417.26,138.44,Los Angeles,Google Sheets,Placement Fee,Homeowner
3293,2024-12-02,3721,368.77,225.55,Miami,BigQuery,Other,Other
3294,2024-07-12,1806,422.93,235.7,Los Angeles,Excel,Management Fee,Homeowner
3295,2023-12-27,2064,178.55,92.38,New York,BigQuery,Placement Fee,Other
3296,2024-05-02,1888,133.3,95.14,Dallas,RDS,Other,Other
3297,2023-12-18,3923,487.36,269.0,Dallas,RDS,In-Home Service,Homeowner
3298,2024-12-01,3724,372.8,183.51,Miami,Excel,Other,Homeowner
3299,2023-09-13,1320,425.32,161.89,Dallas,BigQuery,In-Home Service,Resident
3300,2023-08-10,4957,55.91,39.72,New York,BigQuery,Other,Resident
3301,2023-01-01,3382,209.51,123.22,Seattle,Excel,Other,Homeowner
3302,2024-06-29,4231,384.27,133.05,Los Angeles,Excel,Management Fee,Homeowner
3303,2024-03-21,3311,85.09,53.13,New York,Excel,Management Fee,Resident
3304,2023-03-20,3912,305.3,156.48,Seattle,Excel,Management Fee,Homeowner
3305,2023-08-24,4601,243.08,171.54,Miami,RDS,In-Home Service,Other
3306,2023-11-30,4756,57.93,44.0,New York,RDS,Other,Resident
3307,2023-12-15,2500,156.19,93.75,New York,Excel,Other,Resident
3308,2023-04-08,3399,178.16,118.62,Dallas,Google Sheets,In-Home Service,Other
3309,2023-03-23,2568,100.34,32.94,Seattle,Excel,Other,Other
3310,2024-05-16,2796,334.19,193.87,Seattle,Google Sheets,Management Fee,Homeowner
3311,2024-04-21,4281,159.08,107.8,Bay Area,Google Sheets,In-Home Service,Homeowner
3312,2024-12-04,2519,174.93,95.93,Seattle,BigQuery,In-Home Service,Other
3313,2024-07-03,2918,454.21,271.06,Dallas,Google Sheets,Other,Other
3314,2023-01-14,2865,260.21,195.02,Los Angeles,Google Sheets,Management Fee,Resident
3315,2024-01-27,2405,226.46,90.37,Los Angeles,Google Sheets,Other,Resident
3316,2023-12-13,3723,375.74,,Los Angeles,RDS,Other,Resident
3317,2023-11-06,2504,459.33,296.42,Dallas,BigQuery,In-Home Service,Homeowner
3318,2024-01-21,3966,61.27,43.59,Los Angeles,BigQuery,In-Home Service,Resident
3319,2023-07-28,2959,251.71,182.55,New York,Google Sheets,Placement Fee,Other
3320,2023-12-23,1004,324.85,201.67,New York,RDS,Other,Resident
3321,2024-08-23,3081,,138.56,Los Angeles,Excel,Placement Fee,Other
3322,2024-07-21,4863,397.58,258.56,Miami,RDS,Other,Other
3323,2023-04-04,2168,487.16,167.43,Miami,BigQuery,Placement Fee,Homeowner
3324,2023-04-03,3398,474.54,323.17,Bay Area,Google Sheets,Other,Homeowner
3325,2023-12-06,3630,169.69,66.12,New York,RDS,In-Home Service,Resident
3326,2024-08-19,3512,151.85,63.52,Bay Area,Google Sheets,In-Home Service,Resident
3327,2024-03-20,1347,480.87,,Seattle,Excel,Placement Fee,Resident
3328,2023-01-22,2765,256.38,117.24,Seattle,RDS,Placement Fee,Homeowner
3329,2023-10-18,1124,143.73,66.23,New York,Excel,Placement Fee,Other
3330,2024-04-29,2813,368.15,141.6,New York,Excel,Management Fee,Other
3331,2023-11-02,4342,177.99,79.55,Seattle,BigQuery,Placement Fee,Homeowner
3332,2024-09-25,3404,170.26,52.75,Bay Area,BigQuery,Placement Fee,Resident
3333,2023-05-08,3574,445.66,239.08,Los Angeles,Google Sheets,Placement Fee,Homeowner
3334,2024-09-16,4825,123.12,84.25,Seattle,Excel,Management Fee,Other
3335,2023-09-30,1497,78.98,57.74,Los Angeles,Excel,Management Fee,Homeowner
3336,2024-03-17,2176,171.13,121.54,Los Angeles,BigQuery,Other,Homeowner
3337,2024-05-17,1052,323.13,164.22,Bay Area,Excel,In-Home Service,Other
3338,2023-05-10,1148,105.39,70.11,Miami,RDS,Placement Fee,Homeowner
3339,2023-05-12,1502,262.22,116.41,New York,Excel,Placement Fee,Homeowner
3340,2024-08-19,1869,332.3,108.92,Miami,Excel,In-Home Service,Homeowner
3341,2024-04-26,4521,431.93,275.57,Dallas,BigQuery,Other,Resident
3342,2024-01-25,1218,153.44,95.81,Miami,BigQuery,Other,Other
3343,2024-08-15,4696,417.81,292.81,Seattle,Google Sheets,Placement Fee,Resident
3344,2023-11-21,4871,155.71,94.68,Bay Area,BigQuery,In-Home Service,Other
3345,2023-03-10,2300,354.54,134.17,Los Angeles,RDS,Placement Fee,Other
3346,2024-10-21,3499,243.8,177.14,Bay Area,Excel,Placement Fee,Other
3347,2024-03-23,4499,101.61,62.35,New York,Google Sheets,Placement Fee,Homeowner
3348,2024-06-11,3130,371.42,261.41,Dallas,Excel,In-Home Service,Resident
3349,2024-09-08,4289,147.99,101.68,Dallas,BigQuery,In-Home Service,Other
3350,2023-06-14,1737,129.48,58.13,Dallas,Excel,Other,Resident
3351,2024-05-02,4853,211.25,71.25,Los Angeles,Excel,In-Home Service,Resident
3352,2024-12-13,3574,343.98,133.55,Dallas,RDS,In-Home Service,Resident
3353,2024-12-09,3451,155.3,53.8,New York,Excel,In-Home Service,Resident
3354,2024-03-01,1289,132.65,55.94,Dallas,RDS,Management Fee,Homeowner
3355,2024-11-27,3467,54.48,28.86,Dallas,Excel,Other,Homeowner
3356,2023-09-22,1338,262.24,197.57,New York,BigQuery,In-Home Service,Other
3357,2024-09-03,3824,242.89,178.77,New York,Google Sheets,Placement Fee,Other
3358,2023-12-08,3758,155.24,102.35,Los Angeles,BigQuery,Management Fee,Homeowner
3359,2024-12-26,2693,74.14,23.14,Dallas,Google Sheets,Management Fee,Other
3360,2023-10-05,2868,,114.46,Seattle,Excel,Other,Homeowner
3361,2024-11-04,1986,404.69,259.48,Bay Area,BigQuery,Management Fee,Resident
3362,2024-03-14,1958,,135.56,Dallas,RDS,Management Fee,Resident
3363,2023-06-06,4490,437.36,306.39,Dallas,BigQuery,Other,Homeowner
3364,2024-02-26,4980,,41.13,Bay Area,RDS,In-Home Service,Other
3365,2023-09-08,2230,484.89,231.32,Dallas,Excel,Other,Other
3366,2024-08-31,3733,203.64,132.96,New York,Excel,Placement Fee,Homeowner
3367,2024-06-13,4767,495.68,185.43,Dallas,Google Sheets,In-Home Service,Homeowner
3368,2023-11-23,2288,163.68,105.64,Seattle,BigQuery,In-Home Service,Resident
3369,2023-04-07,3006,262.19,81.47,New York,Excel,Management Fee,Other
3370,2024-05-27,4829,209.27,78.56,Miami,Google Sheets,In-Home Service,Resident
3371,2023-08-04,4107,210.09,137.6,Los Angeles,Google Sheets,Management Fee,Homeowner
3372,2023-05-12,1372,429.03,281.41,Los Angeles,Excel,In-Home Service,Other
3373,2023-09-17,2511,385.89,,Bay Area,RDS,Other,Resident
3374,2023-05-05,4330,496.47,267.44,Seattle,RDS,Management Fee,Other
3375,2023-03-23,4041,326.08,207.86,Los Angeles,Google Sheets,Other,Other
3376,2023-10-10,1530,,177.54,Bay Area,Excel,Management Fee,Homeowner
3377,2024-11-13,1923,90.53,70.91,Bay Area,BigQuery,Management Fee,Resident
3378,2023-02-28,1022,498.45,371.01,Bay Area,BigQuery,Management Fee,Homeowner
3379,2024-06-27,3151,298.19,207.92,Los Angeles,Google Sheets,In-Home Service,Resident
3380,2023-06-10,1240,365.21,236.43,Miami,BigQuery,In-Home Service,Homeowner
3381,2023-10-11,2004,233.03,136.81,Bay Area,Excel,Other,Homeowner
3382,2023-04-16,3950,296.47,106.82,Dallas,BigQuery,Placement Fee,Homeowner
3383,2023-04-15,2896,474.16,181.5,Miami,BigQuery,Other,Resident
3384,2024-03-14,4787,124.89,88.69,Miami,Excel,Placement Fee,Homeowner
3385,2023-08-16,4324,181.57,127.4,Dallas,RDS,Management Fee,Other
3386,2024-11-30,2165,118.43,71.91,Los Angeles,RDS,Placement Fee,Homeowner
3387,2024-08-04,1813,406.5,211.14,Los Angeles,Google Sheets,Placement Fee,Other
3388,2023-11-14,1654,77.92,24.39,Seattle,Excel,Management Fee,Resident
3389,2024-04-08,4522,86.73,40.21,Los Angeles,RDS,Other,Other
3390,2024-08-21,1782,184.32,94.06,Seattle,BigQuery,Management Fee,Other
3391,2024-04-16,3354,281.38,152.76,Bay Area,Google Sheets,Management Fee,Other
3392,2023-02-25,4571,232.82,178.03,Los Angeles,Excel,Placement Fee,Other
3393,2024-09-16,4693,70.17,24.87,Los Angeles,Excel,Management Fee,Other
3394,2023-01-13,1007,480.87,269.01,Dallas,Google Sheets,Other,Resident
3395,2024-03-15,4140,478.79,231.72,Bay Area,RDS,Placement Fee,Resident
3396,2023-01-18,4773,175.71,139.7,New York,Google Sheets,Other,Resident
3397,2024-11-24,2714,379.19,277.16,New York,Google Sheets,Management Fee,Resident
3398,2023-04-23,1574,,161.2,Seattle,Excel,Other,Resident
3399,2023-08-17,4139,156.86,125.46,Bay Area,Excel,Other,Resident
3400,2023-06-20,4789,167.98,93.57,New York,BigQuery,Management Fee,Homeowner
3401,2023-10-22,1911,271.02,103.95,Miami,Google Sheets,In-Home Service,Other
3402,2023-07-08,4479,238.66,137.93,Dallas,Excel,Other,Resident
3403,2024-03-01,1517,181.05,74.79,Miami,Excel,In-Home Service,Homeowner
3404,2023-03-20,4190,413.38,255.53,New York,Excel,Management Fee,Resident
3405,2024-10-19,4896,266.66,204.99,Seattle,Excel,In-Home Service,Resident
3406,2023-07-01,4102,344.68,238.9,Los Angeles,Google Sheets,In-Home Service,Homeowner
3407,2024-05-13,2541  ,135.17,59.01,Los Angeles,Google Sheets,In-Home Service,Resident
3408,2024-12-08,1482,,130.08,Los Angeles,RDS,In-Home Service,Other
3409,2023-03-12,3254,,64.62,Seattle,Google Sheets,Other,Other
3410,2023-09-05,3716  ,286.89,127.07,Miami,Excel,Other,Homeowner
3411,2023-05-26,1578,,139.0,Seattle,BigQuery,Placement Fee,Resident
3412,2024-09-09,1386,396.01,217.7,Seattle,Google Sheets,In-Home Service,Other
3413,2023-10-23,1411,209.4,136.98,Miami,RDS,Management Fee,Homeowner
3414,2024-08-04,2865,362.42,244.85,New York,Google Sheets,Other,Other
3415,2024-04-14,2393,473.58,156.17,Los Angeles,Excel,In-Home Service,Homeowner
